"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1787015913893744700","Sun May 05 07:45:10 +0000 2024","0","@xingtaro Kalo bukan mngkin efek dr gunung ruang kmren meletus. Banyak jga yg pd gatel2","1787025730150469977","","xingtaro","in","","0","0","0","https://twitter.com/shotarostweets/status/1787025730150469977","1355472992508157953","shotarostweets"
"1787025219330449738","Sun May 05 07:43:08 +0000 2024","1","AHY Tinjau Lahan Relokasi Korban Erupsi Gunung Ruang https://t.co/RyVNd5IldJ","1787025219330449738","","","in","Indonesia","0","0","0","https://twitter.com/merdekadotcom/status/1787025219330449738","456426648","merdekadotcom"
"1787025209280856113","Sun May 05 07:43:05 +0000 2024","4","Jalani Instruksi Presiden AHY Tinjau Lahan Relokasi Warga Terdampak Erupsi Gunung Ruang https://t.co/CpIYtnQAfv #News","1787025209280856113","","","in","Jakarta","0","0","1","https://twitter.com/liputan6dotcom/status/1787025209280856113","47596019","liputan6dotcom"
"1787023091966820501","Sun May 05 07:34:41 +0000 2024","0","Status Gunung Ruang Masih Level 4 Awas Tapi Jarak Aman Turun Jadi 5 Kilometer https://t.co/q1JAcqkLdu","1787023091966820501","","","in","","0","0","0","https://twitter.com/postmanews/status/1787023091966820501","1443486957514854400","postmanews"
"1787018547987988868","Sun May 05 07:16:37 +0000 2024","0","Polda Sulawesi Utara melalui Direktorat Samapta membantu melakukan pembersihan jalur runway Bandar Udara (Bandara) Sam Ratulangi Manado yang terkena dampak debu vulkanik akibat erupsi Gunung Ruang beberapa hari lalu. Selengkapnya : https://t.co/bFQPpaVp5p #humaspoldasulut https://t.co/AQzNso2viU","1787018547987988868","https://pbs.twimg.com/media/GMzD4jYaEAAXaQS.jpg","","in","Jalan Bethesda No. 62 Manado","0","0","0","https://twitter.com/poldasulut_/status/1787018547987988868","1240859808070127622","poldasulut_"
"1787018030662484123","Sun May 05 07:14:34 +0000 2024","0","VIDEO: Bandara Sam Ratulangi Kembali Dibuka Usai Terdampak Erupsi Gunung Ruang https://t.co/OnLnXKw2QB","1787018030662484123","","","in","Jakarta","0","0","0","https://twitter.com/liputan6dotcom/status/1787018030662484123","47596019","liputan6dotcom"
"1787002247559455108","Sun May 05 07:14:01 +0000 2024","1","@PVMBG_ Ku kira gunung ruang itu gak ada penghuninya ternyata ada di kaki gunung","1787017890837004453","","PVMBG_","in","","0","0","0","https://twitter.com/Rggatpg/status/1787017890837004453","1477620912","Rggatpg"
"1787016103010730439","Sun May 05 07:06:54 +0000 2024","0","Erupsi Gunung Ruang Presiden Jokowi Sampaikan Pesan Khusus Ini ke Menteri Agus Harimurti Yudhoyono https://t.co/GZ4nboSmRi via @Indopolitika","1787016103010730439","","","in","Indonesia","0","0","0","https://twitter.com/Indopolitika/status/1787016103010730439","1645980546","Indopolitika"
"1787014902282084625","Sun May 05 07:02:08 +0000 2024","2","Presiden Jokowi Instruksikan Jajaran Terkait Penanganan Pengungsi Akibat Erupsi Gunung Ruang https://t.co/NrT5zRmqsI","1787014902282084625","","","in","Maros, Sulawesi Selatan","0","0","0","https://twitter.com/FaktaDetail/status/1787014902282084625","1629422982966960128","FaktaDetail"
"1787014851870728499","Sun May 05 07:01:56 +0000 2024","0","Semoga masyarakat terdampak erupsi G. Ruang senantiasa diberikan keselamatan. Upaya pemantauan dan mitigasi terus dilakukan. Pemerintah juga telah memerintahkan utk melakukan evakuasi dan merelokasi hunian warga terdampak erupsi Gunung Ruang sebagai upaya penanggulangan bencana.","1787014851870728499","","","in","Sleman - Bandung","0","0","1","https://twitter.com/ariefp8/status/1787014851870728499","211552625","ariefp8"
